Time11,Voltage11,Time12,Voltage12,Time21,Voltage21,Time22,Voltage22,Power11,Power12,Power21,Power22
1.672,11.259975,1.605,11.2188,1.542,10.93695,1.498,11.2554,48.65770813,32.71036802,109.8365673,45.44776553
1.673,11.259975,1.606,11.216055,1.543,10.97264,1.499,11.2554,46.7005629,34.66427496,141.9194029,45.44776553
1.674,11.259975,1.607,11.21514,1.544,11.0248,1.5,11.2554,46.7005629,34.66427496,72.04467825,45.44776553
1.675,11.259975,1.608,11.212395,1.545,11.04127,1.501,11.2554,46.7005629,34.66427496,57.41694988,49.36205599
1.676,11.259975,1.609,11.210565,1.546,11.051335,1.502,11.2554,44.88891308,34.66427496,141.1481384,47.40491076
1.677,11.258145,1.61,11.20782,1.547,11.09892,1.503,11.2554,46.7005629,38.63501737,76.96294151,47.40491076
1.678,11.258145,1.611,11.20416,1.548,11.119965,1.504,11.2554,46.7005629,36.55866014,126.3868687,45.44776553
1.679,11.258145,1.612,11.20233,1.549,11.16206,1.505,11.2554,48.65770813,38.50938509,55.4979898,45.44776553
1.68,11.258145,1.613,11.2005,1.55,11.172125,1.506,11.2554,44.96166079,38.50938509,116.7618669,45.44776553
1.681,11.2554,1.614,11.19867,1.551,11.20873,1.507,11.2554,48.65770813,38.50938509,114.5347121,45.44776553
1.682,11.2554,1.615,11.19684,1.552,11.247165,1.508,11.2554,48.65770813,38.50938509,34.90260608,45.44776553
1.683,11.2554,1.616,11.195925,1.553,11.248995,1.509,11.2554,46.7005629,40.46022222,33.06275077,45.44776553
1.684,11.2554,1.617,11.19318,1.554,11.24808,1.51,11.2554,46.7005629,40.46022222,33.22428222,45.44776553
1.685,11.2554,1.618,11.190435,1.555,11.24442,1.511,11.2554,46.7005629,40.39422389,37.03088505,45.44776553
1.686,11.2554,1.619,11.19501,1.556,11.24259,1.512,11.2554,46.7005629,40.39422389,37.03088505,45.44776553
1.687,11.2554,1.62,11.1263795,1.557,11.24076,1.513,11.2554,48.65770813,40.39422389,37.03088505,47.40491076
1.688,11.2554,1.621,11.0522585,1.558,11.23893,1.514,11.2554,46.7005629,44.28942177,37.03088505,47.40491076
1.689,11.2554,1.622,10.9946085,1.559,11.2371,1.515,11.2554,48.65770813,42.34176683,40.94517551,45.44776553
1.69,11.2554,1.623,10.9451935,1.56,11.23527,1.516,11.2554,44.74341767,42.34176683,38.987974,47.40491076
1.691,11.2554,1.624,10.9451935,1.561,11.23344,1.517,11.2554,48.65770813,42.34176683,38.987974,47.40491076
1.692,11.2554,1.625,10.8582615,1.562,11.23161,1.518,11.2554,46.7005629,42.27258649,42.90226446,45.44776553
1.693,11.25723,1.626,10.7951215,1.563,11.22978,1.519,11.2554,46.7005629,42.41094716,40.94517551,45.44776553
1.694,11.256315,1.627,10.7210005,1.564,11.227035,1.52,11.2554,46.7005629,46.1614761,42.90226446,45.44776553
1.695,11.258145,1.628,10.6725005,1.565,11.22429,1.521,11.2554,46.7005629,44.28942177,42.83251026,47.40491076
1.696,11.258145,1.629,10.591059,1.566,11.22246,1.522,11.2554,46.7005629,44.21705925,42.83251026,45.44776553
1.697,11.258145,1.63,10.492231,1.567,11.221545,1.523,11.2554,46.7005629,44.21705925,42.83251026,45.44776553
1.698,11.258145,1.631,10.406214,1.568,11.219715,1.524,11.2554,46.7005629,44.21705925,42.83251026,45.44776553
1.699,11.258145,1.632,10.413534,1.569,11.217885,1.525,11.2554,46.7005629,44.21705925,42.83251026,45.44776553
1.7,11.258145,1.633,10.417194,1.57,11.216055,1.526,11.2554,46.7005629,44.21705925,42.83251026,45.44776553
1.701,11.258145,1.634,10.420854,1.571,11.214225,1.527,11.2554,46.7005629,44.21705925,42.83251026,45.44776553
1.702,11.256315,1.635,10.427259,1.572,11.212395,1.528,11.2554,46.7005629,44.28942177,42.83251026,45.44776553
1.703,11.258145,1.636,10.431834,1.573,11.195925,1.529,11.2554,46.7005629,48.02716623,46.66437422,45.44776553
1.704,11.258145,1.637,10.438239,1.574,11.160235,1.53,11.2554,46.7005629,48.02716623,44.71359319,45.44776553
1.705,11.259975,1.638,10.444644,1.575,11.13919,1.531,11.2554,46.7005629,38.76064966,44.71359319,45.44776553
1.706,11.25906,1.639,10.442814,1.576,11.11174,1.532,11.2554,46.7005629,167.0313406,44.71359319,45.44776553
1.707,11.26089,1.64,10.5141895,1.577,11.108995,1.533,11.2554,46.7005629,178.6838698,44.71359319,45.44776553
1.708,11.25906,1.641,10.5910555,1.578,11.081545,1.534,11.2554,46.7005629,137.5683216,44.71359319,45.44776553
1.709,11.261805,1.642,10.6514505,1.579,11.04677,1.535,11.2554,46.7005629,132.7203669,44.71359319,45.44776553
1.71,11.21422,1.643,10.7036105,1.58,11.02298,1.536,11.2554,46.7005629,30.65617317,44.71359319,45.44776553
1.711,11.17853,1.644,10.7063555,1.581,10.99736,1.537,11.2554,46.7005629,188.7796825,44.71359319,49.36205599
1.712,11.184935,1.645,10.7960325,1.582,10.972655,1.538,11.2554,46.8524225,153.0627512,44.71359319,45.44776553
1.713,11.1465,1.646,10.8628325,1.583,10.935135,1.539,11.2554,46.6246331,158.7034431,48.53585468,45.44776553
1.714,11.127285,1.647,10.9387835,1.584,10.91409,1.54,11.2554,46.8524225,125.6173733,46.58825574,45.44776553
1.715,11.086105,1.648,10.9900285,1.585,10.918665,1.541,11.2554,46.7005629,172.6628395,46.58825574,45.44776553
1.716,11.073295,1.649,11.0733,1.586,10.920495,1.542,11.2554,46.7005629,194.8727767,46.66437422,45.44776553
1.717,11.075125,1.65,11.174873,1.587,10.92141,1.543,11.2554,46.7005629,180.5535414,48.53585468,45.44776553
1.718,11.07787,1.651,11.263635,1.588,10.92324,1.544,11.2554,46.7005629,3.428556948,48.53585468,45.44776553
1.719,11.0797,1.652,11.25906,1.589,10.92507,1.545,11.2554,50.61485336,24.93505705,48.53585468,45.44776553
1.72,11.082445,1.653,11.258145,1.59,10.9269,1.546,11.2554,46.7005629,26.892146,48.53585468,45.44776553
1.721,11.08519,1.654,11.25723,1.591,10.92873,1.547,11.2554,46.54870329,25.05668175,48.53585468,45.44776553
1.722,11.089765,1.655,11.25357,1.592,10.93056,1.548,11.2554,46.8524225,28.94315902,81.40738287,47.40491076
1.723,11.089765,1.656,11.24991,1.593,10.94703,1.549,11.2554,46.7005629,28.94315902,122.2418002,47.40491076
1.724,11.093425,1.657,11.24625,1.594,10.983635,1.55,11.2554,48.81593192,28.94315902,86.22074559,47.40491076
1.725,11.09434,1.658,11.24259,1.595,11.00651,1.551,11.2554,46.6246331,30.80643646,103.7510546,47.40491076
1.726,11.097085,1.659,11.24076,1.596,11.03396,1.552,11.2554,46.8524225,30.80643646,46.43601877,45.44776553
1.727,11.097085,1.66,11.238015,1.597,11.036705,1.553,11.2554,48.49948433,30.80643646,103.7510546,45.44776553
1.728,11.100745,1.661,11.23527,1.598,11.065985,1.554,11.2554,41.02822121,34.72072692,115.1353727,45.44776553
1.729,11.09983,1.662,11.232525,1.599,11.101675,1.555,11.2554,146.668013,34.72072692,89.51846468,45.44776553
1.73,11.149245,1.663,11.22978,1.6,11.125465,1.556,11.2554,118.8930091,34.72072692,94.7984805,45.44776553
1.731,11.186765,1.664,11.227035,1.601,11.151085,1.557,11.2554,29.41723552,32.76363796,93.09570473,45.44776553
1.732,11.18219,1.665,11.22429,1.602,11.17579,1.558,11.2554,122.3463014,36.67792842,116.3550621,45.44776553
1.733,11.220625,1.666,11.221545,1.603,11.21331,1.559,11.2554,84.66008319,34.72072692,89.82344241,47.40491076
1.734,11.242585,1.667,11.219715,1.604,11.23527,1.56,11.2554,123.5282668,38.57220123,31.26071634,47.40491076
1.735,11.283765,1.668,11.21697,1.605,11.23161,1.561,11.2554,68.58869637,38.57220123,38.92458399,47.40491076
1.736,11.298405,1.669,11.214225,1.606,11.230695,1.562,11.2554,37.03481894,38.57220123,36.97067704,47.40491076
1.737,11.298405,1.67,11.21148,1.607,11.228865,1.563,11.2554,37.09483818,36.61829428,40.87860331,47.40491076
1.738,11.29749,1.671,11.208735,1.608,11.227035,1.564,11.2554,37.03481894,38.57220123,40.87860331,47.40491076
1.739,11.29749,1.672,11.20599,1.609,11.225205,1.565,11.2554,37.09483818,38.57220123,40.87860331,47.40491076
1.74,11.296575,1.673,11.203245,1.61,11.223375,1.566,11.2554,41.02822121,38.57220123,40.87860331,47.40491076
1.741,11.29566,1.674,11.2005,1.611,11.221545,1.567,11.2554,39.06158625,40.52622055,44.78652957,49.36205599
1.742,11.294745,1.675,11.197755,1.612,11.219715,1.568,11.2554,38.99838482,40.46022222,42.83251026,45.44776553
1.743,11.294745,1.676,11.195925,1.613,11.217885,1.569,11.2554,39.12478767,40.46022222,40.87860331,45.44776553
1.744,11.291085,1.677,11.194095,1.614,11.216055,1.57,11.2554,42.99496928,40.46022222,44.85946596,45.44776553
1.745,11.28834,1.678,11.192265,1.615,11.21331,1.571,11.2554,40.96183778,40.46022222,42.76275605,47.40491076
1.746,11.28834,1.679,11.190435,1.616,11.212395,1.572,11.2554,40.96183778,40.39422389,46.66437422,45.44776553
1.747,11.28651,1.68,11.18952,1.617,11.21148,1.573,11.2554,40.96183778,42.34176683,42.90226446,47.40491076
1.748,11.28468,1.681,11.188605,1.618,11.21514,1.574,11.2554,40.96183778,42.34176683,46.74049271,47.40491076
1.749,11.28468,1.682,11.18769,1.619,11.1428495,1.575,11.2554,40.96183778,42.34176683,44.71359319,45.44776553
1.75,11.28285,1.683,11.186775,1.62,11.1208895,1.576,11.2554,40.96183778,42.34176683,44.71359319,47.40491076
1.751,11.28102,1.684,11.184945,1.621,11.0193165,1.577,11.254485,40.96183778,40.39422389,44.71359319,47.40491076
1.752,11.27919,1.685,11.183115,1.622,10.9781365,1.578,11.256315,40.96183778,44.28942177,48.61515526,49.36205599
1.753,11.27736,1.686,11.181285,1.623,10.8912045,1.579,11.256315,40.96183778,44.3617843,46.66437422,45.44776553
1.754,11.27553,1.687,11.17854,1.624,10.7942065,1.58,11.256315,42.92540366,44.21705925,46.66437422,45.44776553
1.755,11.2737,1.688,11.177625,1.625,10.710935,1.581,11.256315,42.92540366,46.1614761,46.66437422,47.40491076
1.756,11.27187,1.689,11.175795,1.626,10.71551,1.582,11.256315,42.92540366,44.21705925,48.53585468,47.40491076
1.757,11.27004,1.69,11.173965,1.627,10.71734,1.583,11.256315,42.92540366,44.21705925,44.6406568,47.40491076
1.758,11.26821,1.691,11.173965,1.628,10.71917,1.584,11.256315,42.92540366,44.21705925,48.53585468,47.40491076
1.759,11.26638,1.692,11.172135,1.629,10.723745,1.585,11.256315,40.96183778,44.21705925,46.58825574,47.40491076
1.76,11.26455,1.693,11.14926,1.63,10.72649,1.586,11.256315,44.88891308,44.21705925,46.58825574,47.40491076
1.761,11.26272,1.694,11.054092,1.631,10.729235,1.587,11.256315,42.92540366,44.21705925,46.58825574,45.44776553
1.762,11.26089,1.695,11.048602,1.632,10.73198,1.588,11.256315,46.8524225,46.1614761,50.48345363,45.44776553
1.763,11.25906,1.696,11.000102,1.633,10.736555,1.589,11.256315,44.74341767,46.1614761,48.53585468,45.44776553
1.764,11.25906,1.697,10.903104,1.634,10.738385,1.59,11.256315,44.74341767,46.1614761,50.48345363,45.44776553
1.765,11.25906,1.698,10.883889,1.635,10.74296,1.591,11.256315,44.88891308,46.1614761,48.53585468,47.40491076
1.766,11.25723,1.699,10.7795705,1.636,10.745705,1.592,11.256315,44.74341767,46.1614761,46.58825574,45.44776553
1.767,11.25723,1.7,10.7502855,1.637,10.74845,1.593,11.256315,46.7005629,46.1614761,37.27171707,45.44776553
1.768,11.25723,1.701,10.643222,1.638,10.74479,1.594,11.256315,42.92540366,46.1614761,187.1468495,45.44776553
1.769,11.2554,1.702,10.543479,1.639,10.8170805,1.595,11.256315,46.7005629,46.1614761,86.07462092,47.40491076
1.77,11.2554,1.703,10.516029,1.64,10.8399555,1.596,11.256315,44.74341767,46.08593148,228.3219821,47.32783577
1.771,11.2554,1.704,10.417201,1.641,10.9424435,1.597,11.25723,44.74341767,46.08593148,120.9641086,45.59555133
1.772,11.2554,1.705,10.425436,1.642,10.9845385,1.598,11.2554,44.74341767,46.08593148,200.9813354,45.44776553
1.773,11.2554,1.706,10.429096,1.643,11.0723855,1.599,11.25174,44.74341767,48.02716623,209.6211045,45.44776553
1.774,11.2554,1.707,10.433671,1.644,11.1693835,1.6,11.236185,44.74341767,48.02716623,192.5663715,45.44776553
1.775,11.2554,1.708,10.438246,1.645,11.252655,1.601,11.22429,44.74341767,47.94843952,9.67782785,45.44776553
1.776,11.25723,1.709,10.443736,1.646,11.248995,1.602,11.206905,44.74341767,47.94843952,31.10873145,45.44776553
1.777,11.256315,1.71,10.449226,1.647,11.24808,1.603,11.19501,44.74341767,50.05030979,33.06275077,45.44776553
1.778,11.256315,1.711,10.452886,1.648,11.247165,1.604,11.184945,44.74341767,51.82454483,33.22428222,45.44776553
1.779,11.256315,1.712,10.458376,1.649,11.243505,1.605,11.17488,44.74341767,90.89447217,37.03088505,45.44776553
1.78,11.2554,1.713,10.484911,1.65,11.241675,1.606,11.16573,44.74341767,214.1699735,35.07368354,45.44776553
1.781,11.25723,1.714,10.583739,1.651,11.239845,1.607,11.159325,44.74341767,47.63353267,35.07368354,45.44776553
1.782,11.25723,1.715,10.592889,1.652,11.238015,1.608,11.16207,44.74341767,129.1688701,39.11475402,45.44776553
1.783,11.25723,1.716,10.644134,1.653,11.234355,1.609,11.1639,44.74341767,208.5044365,36.97067704,45.44776553
1.784,11.25723,1.717,10.743877,1.654,11.23344,1.61,11.16573,44.74341767,65.22856041,37.15130106,45.44776553
1.785,11.256315,1.718,10.765837,1.655,11.22978,1.611,11.16756,44.74341767,219.4364088,38.987974,45.44776553
1.786,11.2554,1.719,10.8729005,1.656,11.227035,1.612,11.16939,48.65770813,80.59513659,38.987974,45.44776553
1.787,11.254485,1.72,10.9049305,1.657,11.22429,1.613,11.17122,48.65770813,214.9675138,38.987974,45.44776553
1.788,11.25357,1.721,11.014739,1.658,11.221545,1.614,11.17305,44.74341767,200.8761005,38.92458399,45.44776553
1.789,11.25357,1.722,11.117227,1.659,11.219715,1.615,11.17488,46.7005629,69.78054651,42.83251026,45.44776553
1.79,11.25357,1.723,11.147422,1.66,11.217885,1.616,11.17671,46.7005629,207.2658955,40.87860331,45.44776553
1.791,11.252655,1.724,11.248995,1.661,11.216055,1.617,11.17854,46.7005629,5.398487202,40.87860331,47.40491076
1.792,11.25174,1.725,11.243505,1.662,11.214225,1.618,11.18037,46.7005629,24.89451548,44.78652957,56.81869503
1.793,11.250825,1.726,11.24259,1.663,11.212395,1.619,11.18586,46.7005629,24.93505705,42.76275605,80.34952879
1.794,11.250825,1.727,11.24076,1.664,11.21148,1.62,11.205075,44.74341767,28.84934751,42.76275605,69.39227171
1.795,11.24991,1.728,11.23893,1.665,11.210565,1.621,11.2188,48.81593192,28.84934751,42.83251026,80.08082337
1.796,11.247165,1.729,11.2371,1.666,11.208735,1.622,11.238015,46.6246331,28.84934751,42.76275605,71.30810479
1.797,11.24991,1.73,11.236185,1.667,11.206905,1.623,11.25174,46.7005629,32.76363796,44.71359319,63.85636546
1.798,11.24991,1.731,11.23344,1.668,11.205075,1.624,11.263635,46.7005629,32.76363796,44.71359319,65.77850763
1.799,11.24991,1.732,11.230695,1.669,11.203245,1.625,11.27553,46.6246331,32.76363796,42.76275605,62.03675503
1.8,11.252655,1.733,11.22795,1.67,11.201415,1.626,11.28651,46.8524225,32.76363796,46.66437422,58.47460918
1.801,11.24991,1.734,11.225205,1.671,11.199585,1.627,11.294745,48.65770813,32.76363796,46.66437422,39.76936968
1.802,11.248995,1.735,11.22246,1.672,11.197755,1.628,11.29383,44.74341767,32.71036802,46.66437422,39.70502307
1.803,11.248995,1.736,11.221545,1.673,11.195925,1.629,11.29383,48.65770813,36.61829428,44.71359319,43.63204191
1.804,11.248995,1.737,11.2188,1.674,11.194095,1.63,11.29383,48.57859623,34.66427496,44.71359319,41.66847603
1.805,11.248995,1.738,11.216055,1.675,11.192265,1.631,11.29383,48.57859623,38.57220123,44.6406568,41.66847603
1.806,11.248995,1.739,11.21331,1.676,11.19135,1.632,11.29383,46.6246331,36.61829428,44.6406568,43.63204191
1.807,11.248995,1.74,11.212395,1.677,11.17305,1.633,11.29383,46.6246331,36.61829428,48.53585468,43.63204191
1.808,11.248995,1.741,11.20965,1.678,11.085203,1.634,11.29383,46.7005629,36.61829428,46.58825574,43.63204191
1.809,11.24808,1.742,11.206905,1.679,11.080628,1.635,11.29383,46.7005629,40.52622055,46.58825574,43.63204191
1.81,11.247165,1.743,11.20416,1.68,11.050428,1.636,11.29383,44.67066996,38.50938509,46.58825574,41.66847603
1.811,11.24808,1.744,11.20233,1.681,10.9570905,1.637,11.29383,48.57859623,38.50938509,48.53585468,41.66847603
1.812,11.23527,1.745,11.2005,1.682,10.9021855,1.638,11.29383,48.57859623,40.46022222,48.53585468,41.66847603
1.813,11.21148,1.746,11.19867,1.683,10.8161685,1.639,11.29383,46.7005629,40.46022222,46.58825574,41.80353326
1.814,11.19135,1.747,11.19684,1.684,10.7722435,1.64,11.29017,46.6246331,40.46022222,46.58825574,45.59555133
1.815,11.175795,1.748,11.194095,1.685,10.669755,1.641,11.28834,46.6246331,40.46022222,50.48345363,43.63204191
1.816,11.16024,1.749,11.19135,1.686,10.571842,1.642,11.28651,46.8524225,42.4801275,48.4565541,45.59555133
1.817,11.13462,1.75,11.18952,1.687,10.526087,1.643,11.28468,46.7005629,42.34176683,46.51213726,45.59555133
1.818,11.12181,1.751,11.188605,1.688,10.531577,1.644,11.28285,44.74341767,42.34176683,50.40097095,41.66847603
1.819,11.108085,1.752,11.186775,1.689,10.534322,1.645,11.283765,46.8524225,44.28942177,48.4565541,45.59555133
1.82,11.09436,1.753,11.184945,1.69,10.539812,1.646,11.281935,46.6246331,42.34176683,48.4565541,41.66847603
1.821,11.09802,1.754,11.18403,1.691,10.543472,1.647,11.280105,46.6246331,42.34176683,48.4565541,45.59555133
1.822,11.100765,1.755,11.1822,1.692,10.547132,1.648,11.278275,46.7005629,42.41094716,48.4565541,43.63204191
1.823,11.102595,1.756,11.179455,1.693,10.550792,1.649,11.276445,46.7005629,42.27258649,48.4565541,43.63204191
1.824,11.104425,1.757,11.17854,1.694,10.556282,1.65,11.274615,48.57859623,42.27258649,48.4565541,43.63204191
1.825,11.10717,1.758,11.177625,1.695,10.559942,1.651,11.272785,48.57859623,42.27258649,56.23422149,43.63204191
1.826,11.109915,1.759,11.175795,1.696,10.563602,1.652,11.270955,46.6246331,42.41094716,82.74508088,43.63204191
1.827,11.11266,1.76,11.177625,1.697,10.584647,1.653,11.269125,46.6246331,46.1614761,221.5525753,43.63204191
1.828,11.115405,1.761,11.0888625,1.698,10.675239,1.654,11.267295,46.6246331,44.21705925,48.13935179,43.63204191
1.829,11.11815,1.762,10.995525,1.699,10.681644,1.655,11.265465,46.6246331,44.21705925,103.0382997,43.63204191
1.83,11.120895,1.763,10.923234,1.7,10.716419,1.656,11.263635,46.7005629,46.1614761,223.8457727,45.59555133
1.831,11.122725,1.764,10.848198,1.701,10.8125015,1.657,11.263635,76.1122366,46.1614761,142.1501127,45.59555133
1.832,11.13828,1.765,10.7813975,1.702,10.8701515,1.658,11.261805,98.9161429,46.1614761,205.9271349,43.63204191
1.833,11.164815,1.766,10.699956,1.703,10.9589135,1.659,11.259975,86.54716806,46.1614761,116.5226323,47.40491076
1.834,11.186775,1.767,10.6175995,1.704,11.0046685,1.66,11.259975,79.53144163,46.08593148,222.6382217,43.4906203
1.835,11.205075,1.768,10.6258345,1.705,11.108987,1.661,11.259975,73.83189373,46.08593148,213.6150151,43.4906203
1.836,11.22429,1.769,10.6276645,1.706,11.20873,1.662,11.259975,95.33553207,46.23702072,124.8294039,43.4906203
1.837,11.24808,1.77,10.6294945,1.707,11.25723,1.663,11.259975,70.50134725,48.10589295,13.58918802,43.4906203
1.838,11.26272,1.771,10.6304095,1.708,11.254485,1.664,11.259975,72.29340901,46.08593148,27.20080519,43.70275271
1.839,11.278275,1.772,10.6349845,1.709,11.254485,1.665,11.25723,70.61864439,46.08593148,29.29726338,43.4906203
1.84,11.292,1.773,10.6386445,1.71,11.25174,1.666,11.25723,37.09483818,46.1614761,31.15939308,43.4906203
1.841,11.289255,1.774,10.6413895,1.711,11.250825,1.667,11.25723,40.96183778,46.08593148,31.15939308,47.40491076
1.842,11.29017,1.775,10.6441345,1.712,11.250825,1.668,11.25906,40.96183778,46.08593148,33.11659459,43.4906203
1.843,11.28834,1.776,10.6468795,1.713,11.248995,1.669,11.25906,40.96183778,46.08593148,31.26071634,47.40491076
1.844,11.28651,1.777,10.6505395,1.714,11.24625,1.67,11.25906,40.96183778,48.02716623,33.11659459,45.44776553
1.845,11.28468,1.778,10.6532845,1.715,11.24442,1.671,11.25906,40.96183778,49.88649218,37.03088505,45.44776553
1.846,11.285595,1.779,10.6569445,1.716,11.24259,1.672,11.25906,40.96183778,34.72072692,35.07368354,45.44776553
1.847,11.283765,1.78,10.6551145,1.717,11.24076,1.673,11.25906,40.96183778,202.4060143,35.07368354,45.44776553
1.848,11.281935,1.781,10.745707,1.718,11.23893,1.674,11.25906,40.96183778,197.1973277,38.92458399,45.44776553
1.849,11.280105,1.782,10.8399595,1.719,11.238015,1.675,11.25906,40.96183778,170.5545649,37.15130106,45.44776553
1.85,11.278275,1.783,10.9131655,1.72,11.234355,1.676,11.25906,40.96183778,164.5430081,37.03088505,43.63204191
1.851,11.276445,1.784,10.9891165,1.721,11.232525,1.677,11.25723,40.96183778,155.3575785,38.987974,45.44776553
1.852,11.274615,1.785,11.056832,1.722,11.230695,1.678,11.25723,42.92540366,170.6713957,38.987974,45.44776553
1.853,11.272785,1.786,11.1391885,1.723,11.228865,1.679,11.25723,44.88891308,175.3189114,38.92458399,45.44776553
1.854,11.270955,1.787,11.22246,1.724,11.22795,1.68,11.25723,44.88891308,5.398487202,38.92458399,47.40491076
1.855,11.269125,1.788,11.216055,1.725,11.227035,1.681,11.25723,44.96166079,32.60382812,38.92458399,45.44776553
1.856,11.26638,1.789,11.216055,1.726,11.225205,1.682,11.25723,44.74341767,28.80244175,38.92458399,45.44776553
1.857,11.26638,1.79,11.21514,1.727,11.223375,1.683,11.25723,44.88891308,30.65617317,42.83251026,45.44776553
1.858,11.26455,1.791,11.214225,1.728,11.221545,1.684,11.25723,44.88891308,34.72072692,40.87860331,47.40491076
1.859,11.26272,1.792,11.210565,1.729,11.219715,1.685,11.25723,44.88891308,32.71036802,40.87860331,43.4906203
1.86,11.26089,1.793,11.20782,1.73,11.217885,1.686,11.25723,46.7005629,36.61829428,40.87860331,43.4906203
1.861,11.26089,1.794,11.205075,1.731,11.21514,1.687,11.25723,44.96166079,34.60782301,44.85946596,43.63204191
1.862,11.258145,1.795,11.203245,1.732,11.21331,1.688,11.2554,44.74341767,38.50938509,42.76275605,43.4906203
1.863,11.258145,1.796,11.201415,1.733,11.21148,1.689,11.2554,44.74341767,36.61829428,42.83251026,47.40491076
1.864,11.258145,1.797,11.197755,1.734,11.210565,1.69,11.2554,44.74341767,36.55866014,42.76275605,45.44776553
1.865,11.258145,1.798,11.19318,1.735,11.208735,1.691,11.25723,42.99496928,38.50938509,42.76275605,45.44776553
1.866,11.2554,1.799,11.0888615,1.736,11.206905,1.692,11.256315,44.74341767,38.50938509,42.76275605,45.44776553
1.867,11.2554,1.8,11.0394465,1.737,11.206905,1.693,11.256315,44.74341767,38.50938509,42.76275605,45.44776553
1.868,11.25723,1.801,10.9387885,1.738,11.205075,1.694,11.256315,44.74341767,40.39422389,42.76275605,45.44776553
1.869,11.256315,1.802,10.9223185,1.739,11.203245,1.695,11.2554,44.74341767,40.39422389,42.76275605,45.44776553
1.87,11.256315,1.803,10.9214035,1.74,11.201415,1.696,11.25723,46.7005629,38.44656894,44.71359319,45.44776553
1.871,11.256315,1.804,10.9214035,1.741,11.199585,1.697,11.256315,44.74341767,40.39422389,44.71359319,45.44776553
1.872,11.256315,1.805,10.9204885,1.742,11.197755,1.698,11.258145,44.74341767,40.39422389,44.71359319,45.44776553
1.873,11.256315,1.806,10.9095085,1.743,11.195925,1.699,11.258145,44.74341767,42.34176683,44.71359319,47.40491076
1.874,11.256315,1.807,10.802445,1.744,11.194095,1.7,11.258145,44.74341767,42.34176683,44.71359319,45.44776553
1.875,11.2554,1.808,10.789635,1.745,11.192265,1.701,11.25723,48.65770813,44.28942177,44.6406568,45.44776553
1.876,11.254485,1.809,10.74754,1.746,11.192265,1.702,11.24808,46.7005629,42.41094716,48.53585468,45.44776553
1.877,11.254485,1.81,10.6441365,1.747,11.190435,1.703,11.245335,48.65770813,42.27258649,46.58825574,45.44776553
1.878,11.25357,1.811,10.6468815,1.748,11.18952,1.704,11.239845,44.74341767,42.27258649,46.58825574,45.44776553
1.879,11.25357,1.812,10.6477965,1.749,11.18769,1.705,11.23527,46.7005629,42.27258649,48.53585468,45.44776553
1.88,11.2554,1.813,10.6505415,1.75,11.192265,1.706,11.228865,46.7005629,42.27258649,48.4565541,47.40491076
1.881,11.254485,1.814,10.6523715,1.751,11.0998425,1.707,11.225205,46.7005629,46.1614761,46.66437422,45.44776553
1.882,11.25357,1.815,10.6560315,1.752,11.0723925,1.708,11.22063,46.7005629,44.21705925,50.40097095,45.44776553
1.883,11.2554,1.816,10.6587765,1.753,10.9882055,1.709,11.216055,46.7005629,48.02716623,48.61515526,45.44776553
1.884,11.25723,1.817,10.6615215,1.754,10.9625855,1.71,11.21148,46.7005629,45.93484225,50.40097095,45.59555133
1.885,11.256315,1.818,10.6660965,1.755,10.8646725,1.711,11.206905,48.65770813,218.7312522,48.4565541,45.37387264
1.886,11.2554,1.819,10.770415,1.756,10.77225,1.712,11.203245,44.74341767,125.8424764,48.61515526,45.44776553
1.887,11.254485,1.82,10.81983,1.757,10.6798275,1.713,11.2005,48.81593192,206.0778817,50.40097095,45.44776553
1.888,11.254485,1.821,10.920488,1.758,10.6212625,1.714,11.19684,46.6246331,61.89010863,48.4565541,47.32783577
1.889,11.2554,1.822,10.937873,1.759,10.5755075,1.715,11.195925,46.7005629,34.49491911,48.4565541,45.59555133
1.89,11.254485,1.823,10.939703,1.76,10.5809975,1.716,11.19684,46.7005629,36.499026,48.4565541,45.37387264
1.891,11.25357,1.824,10.940618,1.761,10.5837425,1.717,11.199585,46.7005629,40.32822556,48.4565541,45.59555133
1.892,11.252655,1.825,10.942448,1.762,10.5874025,1.718,11.199585,46.7005629,58.69638189,48.4565541,45.44776553
1.893,11.25174,1.826,10.955258,1.763,10.5910625,1.719,11.201415,46.7005629,221.70333,48.4565541,47.40491076
1.894,11.250825,1.827,11.0623215,1.764,10.5947225,1.72,11.203245,48.57859623,56.59769372,52.3453878,49.2817989
1.895,11.25174,1.828,11.0760465,1.765,10.5983825,1.721,11.20599,48.57859623,113.0085568,50.48345363,69.73805213
1.896,11.254485,1.829,11.1181415,1.766,10.6011275,1.722,11.21697,46.7005629,211.2129966,50.31848828,51.06888367
1.897,11.25357,1.83,11.22063,1.767,10.6057025,1.723,11.221545,46.6246331,19.0325699,50.40097095,58.57077675
1.898,11.25357,1.831,11.2188,1.768,10.6093625,1.724,11.228865,48.65770813,32.60382812,56.14219253,54.78447481
1.899,11.252655,1.832,11.219715,1.769,10.6157675,1.725,11.236185,46.8524225,32.71036802,37.15130106,60.40947974
1.9,11.24991,1.833,11.21697,1.77,10.6130225,1.726,11.24259,46.6246331,32.65709807,225.4689118,50.98544449
1.901,11.24991,1.834,11.21697,1.771,10.70819,1.727,11.24808,46.6246331,34.72072692,96.3297819,56.72570956
